"Brocoli", 347.43, 408
"Mandarina", 29.33, 1190
"Kiwi", 448.04, 332
"Banana", 64.29, 1040
"Lechuga", 34.62, 882
"Choclo", 64.68, 357
"Manzana", 121.95, 1170
"Pepino", 37.21, 590
"Pomelo", 43.36, 792
"Pomelo", 50.36, 855
"Alcachofa", 112.78, 351
"Kiwi", 408.96, 476
"Apio", 53.70, 300
"Apio", 60.29, 354
"Esparrago", 607.25, 176
"Zuccini", 96.40, 552
"Cereza", 1039.50, 238
"Melon", 116.98, 472
"Esparrago", 575.53, 232
"Champignon", 3604.13, 118
"Mandarina", 25.13, 820
"Frambuesa", 2087.78, 96
"Higo", 2535.71, 81
"Higo", 2512.60, 82
"Naranja", 16.75, 1180
"Caqui", 832.73, 109
"Brocoli", 370.47, 416
"Higo", 2496.18, 87
"Cebolla", 70.64, 912
"Batata", 21.45, 890
"Mandarina", 19.52, 1150
"Melon", 116.62, 368
"Zuccini", 76.04, 522
"Palta", 1105.41, 404
"Mandarina", 15.79, 1080
"Papa", 18.16, 960
"Manzana", 132.31, 860
"Mandarina", 20.34, 810
"Kiwi", 481.51, 416
"Papa", 18.75, 910
"Zanahoria", 25.07, 552
"TomCherry", 577.16, 218
"Brocoli", 376.48, 416
"Pepino", 37.42, 490
"TomCherry", 533.38, 220
"Choclo", 56.99, 327
"Pera", 161.52, 1150
"Durazno", 144.19, 720
"Frambuesa", 1964.51, 91
"Lima", 1347.93, 204
"Higo", 2477.36, 81
"Coliflor", 29.60, 530
"Coliflor", 28.35, 420
"Lima", 1065.39, 208
"Naranja", 22.79, 930
"Pera", 141.44, 930
"Kiwi", 437.73, 404
"Kiwi", 431.70, 472
"Cebolla", 67.83, 640
"Acelga", 29.29, 810
"Brocoli", 383.54, 348
"Lechuga", 38.09, 792
"Papa", 21.92, 810
"Pomelo", 53.54, 918
"Acelga", 21.84, 792
"Pepino", 48.31, 510
"Higo", 2484.28, 112
"Frambuesa", 2039.30, 107
"Caqui", 861.01, 90
"Repollo", 3.25, 560
"Frambuesa", 2122.82, 104
"Ajo", 880.28, 90
"Palta", 1182.19, 392
"Ciruela", 1004.46, 990
"Brocoli", 400.92, 456
"Lima", 1296.94, 176
"Manzana", 135.10, 950
"Kiwi", 400.48, 456
"Melon", 94.06, 432
"Kinoto", 35.37, 238
"Batata", 16.06, 840
"Pomelo", 46.02, 999
"Banana", 60.80, 930
"Acelga", 13.65, 927
"Limon", 302.86, 616
"Durazno", 143.10, 728
"Brocoli", 350.84, 456
"Kiwi", 422.32, 428
"Brocoli", 376.28, 344
"Ajo", 877.74, 81
"Morron", 2931.26, 594
"Choclo", 60.80, 279
"Berenjena", 42.30, 666
"Mandarina", 12.91, 1200
"Palta", 516.94, 470
"Zanahoria", 27.63, 528
"Zanahoria", 25.55, 684
"Caqui", 866.34, 80
"Naranja", 11.74, 890
"Ciruela", 1020.81, 747
"Mandarina", 20.19, 970
"Repollo", 3.80, 595
